"","gene_id","p_value","p_value_adj_FDR"
"5059","DNAJC27",0.00822894736842105,0.049942067046961
"18389","TNFRSF11B",0.00825,0.049942067046961
"6479","FLJ40330",0.0083,0.049942067046961
"10678","MCEE",0.00831865168539326,0.049942067046961
"13667","PNO1",0.00840930232558139,0.049942067046961
"14895","RGS5",0.00841857142857143,0.049942067046961
"18536","TPSAB1",0.00843303797468354,0.049942067046961
"16431","SLFNL1",0.008446875,0.049942067046961
"118","ACAD8",0.00846769230769231,0.049942067046961
"3118","CCDC43",0.00849193548387097,0.049942067046961
"6889","GCKR",0.0085085,0.049942067046961
"7090","GLYCTK",0.008549,0.049942067046961
"3264","CCT6A",0.00855555555555556,0.049942067046961
"8535","IQCK",0.00858368421052632,0.049942067046961
"8957","KIAA1279",0.00859363636363636,0.049942067046961
"10920","MINPP1",0.00864,0.049942067046961
"15280","RPS6KA5",0.00865694444444445,0.049942067046961
"380","AGAP11",0.00866666666666667,0.049942067046961
"16124","SLC20A1",0.00867888888888889,0.049942067046961
"154","ACO1",0.00868,0.049942067046961
"390","AGBL1",0.00868307692307692,0.049942067046961
"11789","NFE2L1",0.00868695652173913,0.049942067046961
"4980","DLST",0.00868888888888889,0.049942067046961
"11364","MYBPH",0.00869224489795918,0.049942067046961
"343","ADPRHL1",0.00875,0.049942067046961
"17097","SPERT",0.008755,0.049942067046961
"5162","DPY19L2",0.0087552,0.049942067046961
"9620","LMOD3",0.008859375,0.049942067046961
"19315","VCAM1",0.00891666666666667,0.049942067046961
"1203","ATP5J2",0.00891893617021277,0.049942067046961
"12042","NQO1",0.00898181818181818,0.049942067046961
"5334","EDA",0.00898882352941176,0.049942067046961
"1375","BATF",0.00901142857142857,0.049942067046961
"13249","PFKP",0.009095,0.049942067046961
"6702","FXR1",0.00911557692307692,0.049942067046961
"14925","RHOF",0.00912,0.049942067046961
"20418","ZNF833",0.00912333333333333,0.049942067046961
"12300","OLR1",0.00913734513274336,0.049942067046961
"14756","RCE1",0.00916909090909091,0.049942067046961
"8347","IL16",0.0091784,0.049942067046961
"7806","HIST1H2AH",0.00920192307692308,0.049942067046961
"15404","RYR3",0.00932153846153846,0.049942067046961
"10027","LOC541471",0.0093515625,0.049942067046961
"19828","ZDHHC6",0.00937529411764706,0.049942067046961
"7126","GNB1",0.00938,0.049942067046961
"13494","PLA2G3",0.0094,0.049942067046961
"10293","LRRC4",0.009401,0.049942067046961
"17184","SPTLC1",0.00940333333333333,0.049942067046961
"19958","ZNF16",0.00941795918367347,0.049942067046961
"5572","ENPP3",0.00943252336448598,0.049942067046961
"17697","TBC1D2",0.00943292682926829,0.049942067046961
"12151","NUBPL",0.009462,0.049942067046961
"20276","ZNF625",0.00946787878787879,0.049942067046961
"10105","LOC728024",0.00947535714285714,0.049942067046961
"10339","LSM12",0.009477,0.049942067046961
"19718","ZAN",0.00949018867924528,0.049942067046961
"3029","CCBE1",0.0095195,0.049942067046961
"17557","SYT7",0.00952,0.049942067046961
"20417","ZNF831",0.0095472,0.049942067046961
"16461","SMAP2",0.00955625,0.049942067046961
"14596","RANBP3",0.009576,0.049942067046961
"19928","ZNF101",0.0096,0.049942067046961
"5631","EPO",0.00961416666666667,0.049942067046961
"4460","CXCR5",0.00961506493506494,0.049942067046961
"689","ANKRD36",0.00963333333333333,0.049942067046961
"18312","TMEM85",0.00966230769230769,0.049942067046961
"14938","RHPN2",0.00967021276595745,0.049942067046961
"4231","CROCCL1",0.00969414634146341,0.049942067046961
"3386","CDC42EP3",0.00973714285714286,0.049942067046961
"861","AQP5",0.0097968,0.049942067046961
"20342","ZNF711",0.00982954545454545,0.049942067046961
"7532","GUCY2C",0.00983971014492754,0.049942067046961
"14653","RASSF10",0.00984879310344828,0.049942067046961
"20112","ZNF414",0.00985833333333333,0.049942067046961
"4711","DDHD2",0.00986764705882353,0.049942067046961
"15902","SGSM2",0.009873375,0.049942067046961
"10253","LRRC16B",0.00990175438596491,0.049942067046961
"8213","IDO2",0.00990205882352941,0.049942067046961
"15683","SELENBP1",0.0099056,0.049942067046961
"12955","PAX8",0.00991833333333333,0.049942067046961
"3263","CCT5",0.00994341463414634,0.049942067046961
"3553","CENPI",0.00997333333333333,0.049942067046961
"15841","SFRS11",0.010005,0.049942067046961
"16080","SLC13A4",0.01001,0.049942067046961
"19741","ZBTB32",0.0100510204081633,0.049942067046961
"19081","UBXN11",0.0100625,0.049942067046961
"4739","DDX26B",0.010074,0.049942067046961
"5687","ERRFI1",0.0100744827586207,0.049942067046961
"19434","VWCE",0.0101045454545455,0.049942067046961
"3450","CDK2",0.010152,0.049942067046961
"10623","MAST4",0.0101578947368421,0.049942067046961
"3017","CBX3",0.01016,0.049942067046961
"15862","SFT2D1",0.0101635294117647,0.049942067046961
"20424","ZNF841",0.010209,0.049942067046961
"10816","MET",0.0102581818181818,0.049942067046961
"19273","UTP14A",0.01026,0.049942067046961
"14446","QSOX2",0.01026,0.049942067046961
"4731","DDX19A",0.010263417721519,0.049942067046961
"8884","KIAA0090",0.01029,0.049942067046961
"19939","ZNF134",0.0103018867924528,0.049942067046961
"10981","MMGT1",0.0103396153846154,0.049942067046961
"20222","ZNF564",0.010354,0.049942067046961
"9159","KLRB1",0.010432,0.049942067046961
"18037","TLL1",0.0104455555555556,0.049942067046961
"8335","IL10",0.0104533333333333,0.049942067046961
"8042","HRG",0.0104565517241379,0.049942067046961
"5325","ECM1",0.01047375,0.049942067046961
"8002","HOXC6",0.0104987692307692,0.049942067046961
"9514","LGR5",0.0105009615384615,0.049942067046961
"10110","LOC728392",0.0105336,0.049942067046961
"2996","CBFA2T3",0.0105594444444444,0.049942067046961
"14369","PTPRU",0.0105645161290323,0.049942067046961
"13280","PGLYRP4",0.0105722222222222,0.049942067046961
"9854","LOC283663",0.01059625,0.049942067046961
"13868","PPOX",0.01064,0.049942067046961
"5446","EIF3B",0.0106461333333333,0.049942067046961
"7129","GNB3",0.0106898,0.049942067046961
"1134","ATG12",0.01072,0.049942067046961
"10242","LRP5",0.0107276923076923,0.049942067046961
"18326","TMEM92",0.0107393103448276,0.049942067046961
"8989","KIAA1704",0.0107466666666667,0.049942067046961
"6710","FXYD7",0.0108192857142857,0.049942067046961
"4091","CORO1B",0.0108373333333333,0.049942067046961
"4716","DDIT4",0.0108523255813953,0.049942067046961
"13412","PIKFYVE",0.01091125,0.049942067046961
"9845","LOC282997",0.010912,0.049942067046961
"4122","COX8A",0.010915,0.049942067046961
"4323","CST7",0.010925,0.049942067046961
"5915","FAM153A",0.0109280487804878,0.049942067046961
"1394","BCAP29",0.0109395,0.049942067046961
"14683","RBM12",0.0109421052631579,0.049942067046961
"19256","USP49",0.0109909722222222,0.049942067046961
"3187","CCL11",0.0110015189873418,0.049942067046961
"19627","XCR1",0.01106,0.049942067046961
"8956","KIAA1274",0.0110882142857143,0.049942067046961
"20122","ZNF426",0.0111,0.049942067046961
"7948","HNRNPC",0.0111348837209302,0.049942067046961
"7504","GTF2IRD2",0.0111375,0.049942067046961
"11937","NNMT",0.011175,0.049942067046961
"4459","CXCR4",0.0111825,0.049942067046961
"12096","NRTN",0.0111851162790698,0.049942067046961
"1436","BCORL1",0.0112522222222222,0.049942067046961
"19747","ZBTB3",0.0113066666666667,0.049942067046961
"1459","BEST2",0.0113282608695652,0.049942067046961
"20071","ZNF335",0.0113389655172414,0.049942067046961
"7385","GRB14",0.011418,0.049942067046961
"16100","SLC16A8",0.01141875,0.049942067046961
"15449","SAMD10",0.011492,0.049942067046961
"15132","RORC",0.0114926829268293,0.049942067046961
"14562","RAD9B",0.0115294117647059,0.049942067046961
"17618","TAL1",0.0115328571428571,0.049942067046961
"4817","DENND1C",0.01161,0.049942067046961
"5485","ELAVL1",0.01161875,0.049942067046961
"19686","YIPF5",0.0116410344827586,0.049942067046961
"6446","FLJ11235",0.0116666666666667,0.049942067046961
"12792","P2RX1",0.0116692307692308,0.049942067046961
"8700","KANK3",0.0116809174311927,0.049942067046961
"15075","RNF219",0.0117052941176471,0.049942067046961
"7521","GTSF1L",0.0117086538461538,0.049942067046961
"7309","GPR25",0.0117391304347826,0.049942067046961
"15182","RPL23AP53",0.0117616129032258,0.049942067046961
"9672","LOC100130557",0.0117735365853659,0.049942067046961
"7197","GORAB",0.0118023529411765,0.049942067046961
"7735","HES5",0.0118066666666667,0.049942067046961
"8620","ITGB4",0.0118594230769231,0.049942067046961
"17642","TAS1R3",0.011886,0.049942067046961
"18644","TRIM50",0.0119608333333333,0.049942067046961
"18850","TTC9C",0.0119623529411765,0.049942067046961
"5413","EHD4",0.0119894736842105,0.049942067046961
"11718","NDUFV1",0.0119983333333333,0.049942067046961
"11974","NOSTRIN",0.012015,0.049942067046961
"7157","GNRH1",0.0120166129032258,0.049942067046961
"12919","PARN",0.0120285714285714,0.049942067046961
"4161","CPSF2",0.0120322222222222,0.049942067046961
"8538","IQGAP3",0.0120363157894737,0.049942067046961
"9000","KIAA1875",0.012051,0.049942067046961
"15873","SFXN1",0.0120564705882353,0.049942067046961
"14882","RGS13",0.012072,0.049942067046961
"7031","GK",0.0120882352941176,0.049942067046961
"1434","BCMO1",0.012101935483871,0.049942067046961
"6110","FAM72D",0.012104347826087,0.049942067046961
"5190","DSCAM",0.012125,0.049942067046961
"19251","USP44",0.012140487804878,0.049942067046961
"13265","PGBD2",0.012155,0.049942067046961
"5048","DNAJC15",0.0121608988764045,0.049942067046961
"20253","ZNF596",0.01216125,0.049942067046961
"19447","WASH7P",0.0121657894736842,0.049942067046961
"18736","TSC2",0.0121813333333333,0.049942067046961
"15647","SEC11A",0.0121868292682927,0.049942067046961
"12939","PASK",0.0122116923076923,0.049942067046961
"18087","TMCO1",0.0122496551724138,0.049942067046961
"5590","EP400NL",0.0122737777777778,0.049942067046961
"14413","PXN",0.0123057142857143,0.049942067046961
"17523","SYNGAP1",0.012343125,0.049942067046961
"18859","TTLL1",0.0124095652173913,0.049942067046961
"3788","CLCA4",0.0124436363636364,0.049942067046961
"3454","CDK5R2",0.0124811111111111,0.049942067046961
"6373","FGFBP3",0.0124961538461538,0.049942067046961
"10364","LTB",0.01251,0.049942067046961
"788","APBA3",0.0125233333333333,0.049942067046961
"9624","LMX1B",0.012533,0.049942067046961
"11822","NGRN",0.0125484848484848,0.049942067046961
"5459","EIF3M",0.0125713636363636,0.049942067046961
"5122","DOM3Z",0.0125767741935484,0.049942067046961
"4372","CTLA4",0.012625,0.049942067046961
"19300","VAPB",0.0126302912621359,0.049942067046961
"4225","CRLF2",0.0126409677419355,0.049942067046961
"3534","CELF2",0.0126453521126761,0.049942067046961
"6500","FLJ45340",0.0126529411764706,0.049942067046961
"711","ANKS1A",0.0126532394366197,0.049942067046961
"5692","ESD",0.0126745882352941,0.049942067046961
"7978","HOXA1",0.01269,0.049942067046961
"10610","MARK4",0.01269,0.049942067046961
"3301","CD28",0.0127168888888889,0.049942067046961
"8013","HOXD9",0.0127272727272727,0.049942067046961
"8662","JAK3",0.0127613043478261,0.049942067046961
"5218","DTX1",0.01278,0.049942067046961
"19912","ZMIZ2",0.012788,0.049942067046961
"18279","TMEM50B",0.0127905128205128,0.049942067046961
"10391","LY9",0.0127976470588235,0.049942067046961
"6718","FZD3",0.012804,0.049942067046961
"11251","MT2A",0.0128119672131148,0.049942067046961
"117","ACAD11",0.0128266666666667,0.049942067046961
"18591","TREML3",0.0128555555555556,0.049942067046961
"19146","ULK3",0.0128571428571429,0.049942067046961
"18530","TPRG1",0.01288,0.049942067046961
"13698","POLD2",0.0128928,0.049942067046961
"3223","CCND1",0.0129066666666667,0.049942067046961
"20106","ZNF398",0.0129071428571429,0.049942067046961
"6664","FST",0.012914623655914,0.049942067046961
"9003","KIAA1949",0.0129221052631579,0.049942067046961
"7182","GOLGA8C",0.0129341176470588,0.049942067046961
"10580","MAPK8IP3",0.0129539285714286,0.049942067046961
"9450","LDB1",0.01298,0.049942067046961
"4580","CYTH1",0.0129890909090909,0.049942067046961
"8735","KCNAB3",0.0130563461538462,0.049942067046961
"15377","RUNDC2C",0.0130606666666667,0.049942067046961
"18526","TPPP3",0.0130733333333333,0.049942067046961
"10448","MAFF",0.013098275862069,0.049942067046961
"17672","TAX1BP1",0.01309875,0.049942067046961
"3319","CD3D",0.0131196,0.049942067046961
"11603","NCR3",0.0131526315789474,0.049942067046961
"4990","DMBX1",0.013209,0.049942067046961
"12872","PALMD",0.013225,0.049942067046961
"20069","ZNF333",0.0132491489361702,0.049942067046961
"8473","INPP5D",0.0132518181818182,0.049942067046961
"19408","VSIG4",0.0132534090909091,0.049942067046961
"17108","SPIB",0.0133016666666667,0.049942067046961
"17007","SOX8",0.0133057692307692,0.049942067046961
"8020","HPGDS",0.013345,0.049942067046961
"13386","PIGS",0.0133783333333333,0.049942067046961
"17316","STAG3L4",0.0133783333333333,0.049942067046961
"944","ARHGEF3",0.0133861111111111,0.049942067046961
"3089","CCDC157",0.0133896470588235,0.049942067046961
"13465","PKHD1",0.013405,0.049942067046961
"8136","HSPH1",0.0134315789473684,0.049942067046961
"10199","LPIN2",0.0134461538461538,0.049942067046961
"10669","MCART1",0.0134461538461538,0.049942067046961
"15673","SEC61G",0.013486935483871,0.049942067046961
"291","ADAP2",0.0134955882352941,0.049942067046961
"17333","STAR",0.0135,0.049942067046961
"5016","DNAH1",0.013505,0.049942067046961
"19859","ZFP3",0.013524,0.049942067046961
"10499","MAMDC4",0.01356,0.049942067046961
"3880","CLNK",0.013578,0.049942067046961
"3829","CLEC14A",0.01358,0.049942067046961
"6805","GALNT3",0.0135927272727273,0.049942067046961
"9690","LOC100132288",0.0136452380952381,0.049942067046961
"10659","MBTD1",0.0136675,0.049942067046961
"332","ADK",0.0136848780487805,0.049942067046961
"18843","TTC3",0.0137085,0.049942067046961
"677","ANKRD2",0.0137094230769231,0.049942067046961
"4914","DIAPH3",0.013724,0.049942067046961
"18392","TNFRSF13C",0.0137386842105263,0.049942067046961
"6482","FLJ40852",0.0137835365853659,0.049942067046961
"5249","DUSP28",0.0137910810810811,0.049942067046961
"5582","ENTPD4",0.0138,0.049942067046961
"10548","MAP3K5",0.0138208888888889,0.049942067046961
"7524","GUCA1B",0.01386,0.049942067046961
"5930","FAM160B2",0.0138983333333333,0.049942067046961
"12885","PAOX",0.0139015384615385,0.049942067046961
"4837","DERL3",0.0139059375,0.049942067046961
"18595","TREX2",0.0139333333333333,0.049942067046961
"13297","PHACTR4",0.0139333333333333,0.049942067046961
"14427","PYROXD1",0.0139598461538462,0.049942067046961
"20152","ZNF470",0.0139991304347826,0.049942067046961
"7599","HAPLN1",0.0140014285714286,0.049942067046961
"19493","WDR45",0.0140861538461538,0.049942067046961
"8564","IRS2",0.0141381132075472,0.049942067046961
"11867","NKD2",0.014144,0.049942067046961
"9396","LASS5",0.0142489655172414,0.049942067046961
"17442","SUGT1",0.0143,0.049942067046961
"10997","MMP25",0.0143035714285714,0.049942067046961
"19861","ZFP42",0.0143157142857143,0.049942067046961
"15860","SFRS8",0.0143230769230769,0.049942067046961
"18430","TNNI1",0.0143276,0.049942067046961
"3246","CCR10",0.0143577777777778,0.049942067046961
"13668","PNOC",0.0143678787878788,0.049942067046961
"16069","SLC12A2",0.01438,0.049942067046961
"15428","S1PR2",0.0144075,0.049942067046961
"11809","NFU1",0.0144217391304348,0.049942067046961
"13213","PER3",0.01443,0.049942067046961
"1412","BCL11A",0.0144857142857143,0.049942067046961
"199","ACTA1",0.0145,0.049942067046961
"19037","UBE2Q2P1",0.0145384615384615,0.049942067046961
"5666","ERGIC2",0.014552,0.049942067046961
"15657","SEC1",0.0145756097560976,0.049942067046961
"4376","CTNNAL1",0.0145794252873563,0.049942067046961
"3635","CHAD",0.0146011111111111,0.049942067046961
"1322","B4GALT3",0.01460625,0.049942067046961
"1626","BTLA",0.01464,0.049942067046961
"15608","SCUBE2",0.01464925,0.049942067046961
"15592","SCNN1G",0.014688125,0.049942067046961
"6416","FKBP14",0.0146909090909091,0.049942067046961
"15494","SBF1P1",0.0147084210526316,0.049942067046961
"3024","CC2D1A",0.0147325,0.049942067046961
"7746","HEY2",0.0148028571428571,0.049942067046961
"3721","CHRNE",0.0148053125,0.049942067046961
"14003","PRELID2",0.0148183333333333,0.049942067046961
"19708","YWHAG",0.0148222222222222,0.049942067046961
"3106","CCDC30",0.0148578571428571,0.049942067046961
"18812","TTC13",0.01488,0.049942067046961
"16996","SOX18",0.0149907692307692,0.049942067046961
"3199","CCL22",0.0149908536585366,0.049942067046961
"16440","SLITRK6",0.0149930434782609,0.049942067046961
"9838","LOC254559",0.01506,0.049942067046961
"17783","TCHH",0.0151083333333333,0.049942067046961
"6668","FTHL3",0.0151565217391304,0.049942067046961
"1477","BHLHE22",0.0151615384615385,0.049942067046961
"14259","PSMF1",0.015246,0.049942067046961
"9680","LOC100131193",0.0152544303797468,0.049942067046961
"4621","DARS2",0.0152758064516129,0.049942067046961
"11637","NCRNA00167",0.015293023255814,0.049942067046961
"20003","ZNF235",0.015328,0.049942067046961
"4361","CTCFL",0.0153528571428571,0.049942067046961
"4680","DCLRE1C",0.015355,0.049942067046961
"7784","HINT2",0.01536,0.049942067046961
"10098","LOC654433",0.0153862068965517,0.049942067046961
"16022","SIRT2",0.0154145454545455,0.049942067046961
"3862","CLIC6",0.015444,0.049942067046961
"10516","MANEAL",0.0154472222222222,0.049942067046961
"11939","NOB1",0.0154721739130435,0.049942067046961
"6134","FAM83C",0.0154729411764706,0.049942067046961
"16272","SLC35E2A",0.0154822857142857,0.049942067046961
"18496","TP53INP2",0.0154866666666667,0.049942067046961
"18718","TRPS1",0.01551,0.049942067046961
"1420","BCL2L15",0.0155805882352941,0.049942067046961
"1114","ATAD1",0.0155865263157895,0.049942067046961
"5088","DNM2",0.0155928813559322,0.049942067046961
"13547","PLEK2",0.0155962790697674,0.049942067046961
"5060","DNAJC28",0.0156431578947368,0.049942067046961
"9679","LOC100130987",0.0156514285714286,0.049942067046961
"12965","PBX4",0.0156610714285714,0.049942067046961
"9774","LOC145820",0.0156722222222222,0.049942067046961
"18956","TXNDC12",0.0157044642857143,0.049942067046961
"13886","PPP1R16B",0.0157061538461538,0.049942067046961
